,Area (m2),Property Type,Bedrooms,Bathrooms,Address,Law Document,Quarter,Year,Latitude,Longitude,Postal Code,Importance,Place Rank,City,Price (billion VND)
5504,68.39,2.0,2.0,2.0,1781.0,6.0,4.0,2022.0,10.7840084,106.6680228,70150.0,0.0534003669794765,26.0,0.0,5.8
16484,60.0,3.0,12.0,2.0,1431.0,6.0,4.0,2022.0,20.9878704,105.8183772,11718.0,7.283054856179167e-05,30.0,1.0,9.8
5076,412.2,2.0,5.0,5.0,3890.0,6.0,4.0,2022.0,10.793051350435311,106.6524699657746,72106.0,0.0534003669794765,26.0,0.0,15.5
25535,145.0,2.0,4.0,2.0,2931.0,5.0,2.0,2019.0,20.99267,105.83142,10181.0,0.0400728305485618,27.0,1.0,34.0
16276,56.0,3.0,5.0,4.0,3606.0,3.0,1.0,2023.0,20.9909628,105.8447177,11617.0,7.283054856179167e-05,30.0,1.0,7.2
27219,68.0,2.0,4.0,5.0,3737.0,3.0,4.0,2022.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,18.0
11797,96.0,0.0,2.0,2.0,1745.0,5.0,1.0,2022.0,21.0576943,105.7791327,12500.0,7.283054856179167e-05,30.0,1.0,3.5
10124,55.0,0.0,4.0,2.0,873.0,6.0,2.0,2019.0,20.98582,105.79848,12011.0,7.283054856179167e-05,30.0,1.0,1.6
33366,92.0,4.0,6.0,4.0,2939.0,3.0,4.0,2020.0,20.9675037,105.7558408,10170.0,7.283054856179167e-05,30.0,1.0,5.89
25298,50.0,2.0,5.0,4.0,2239.0,3.0,1.0,2020.0,21.0387273,105.7709706,10085.0,0.0534061638818951,26.0,1.0,3.8
31175,53.0,2.0,4.0,2.0,6988.0,5.0,3.0,2022.0,21.0323732,105.8095708,10303.0,7.283054856179167e-05,30.0,1.0,14.5
27633,50.0,2.0,4.0,2.0,6465.0,3.0,2.0,2022.0,21.0371784,105.8730678,11023.0,0.0534061638818951,26.0,1.0,8.8
29519,60.0,2.0,10.0,10.0,5682.0,6.0,2.0,2022.0,20.9651059,105.76968,10170.0,0.0534061638818951,26.0,1.0,11.5
6910,26.4,2.0,3.0,1.0,2439.0,6.0,3.0,2022.0,10.7768495,106.64228365,72012.0,0.0534003669794765,26.0,0.0,2.2
12615,55.0,0.0,2.0,2.0,6934.0,3.0,2.0,2021.0,21.1865153,105.7217501,12910.0,0.0534061638818951,26.0,1.0,0.8
24789,60.0,2.0,4.0,2.0,5422.0,6.0,4.0,2021.0,21.046723,105.7484312,34000.0,0.0534061638818951,26.0,1.0,5.8
22216,55.0,3.0,4.0,4.0,4619.0,2.0,3.0,2020.0,21.0362368,105.7905825,10141.0,0.0534061638818951,26.0,1.0,5.2
22901,44.0,3.0,4.0,2.0,3750.0,6.0,3.0,2022.0,20.9920892,105.7996213,12011.0,0.0534061638818951,26.0,1.0,7.73
549,34.64,0.0,1.0,1.0,3945.0,4.0,3.0,2023.0,10.73330827822062,106.71886204216445,72915.0,0.0534003669794765,26.0,0.0,2.36
29356,275.0,2.0,4.0,2.0,6248.0,5.0,4.0,2021.0,20.9996153,105.8081224,10165.0,7.283054856179167e-05,30.0,1.0,6.0
17180,71.0,3.0,4.0,2.0,1745.0,6.0,1.0,2022.0,21.0576943,105.7791327,12500.0,7.283054856179167e-05,30.0,1.0,5.6
29365,50.0,2.0,4.0,4.0,2176.0,3.0,4.0,2021.0,21.0374311,105.8479563,11058.0,7.283054856179167e-05,30.0,1.0,16.68
196,54.35,0.0,2.0,2.0,3999.0,3.0,4.0,2023.0,10.7712437,106.6871339,70200.0,0.0534003669794765,26.0,0.0,4.2
17893,53.0,3.0,8.0,8.0,7130.0,3.0,2.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,5.9
15798,30.0,3.0,3.0,4.0,2986.0,3.0,1.0,2024.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,3.98
15304,93.0,0.0,2.0,2.0,3851.0,6.0,3.0,2022.0,20.9815104,105.8104086,10135.0,0.0534061638818951,26.0,1.0,2.55
15114,87.0,0.0,2.0,2.0,3264.0,6.0,3.0,2021.0,21.056893024147083,105.91276089206544,8443.0,0.0534061638818951,26.0,1.0,2.3
5352,143.0,2.0,5.0,3.0,2485.0,6.0,4.0,2022.0,10.828443432119506,106.64194833259576,71509.0,0.0534003669794765,26.0,0.0,4.7
33579,100.0,4.0,4.0,2.0,1198.0,4.0,3.0,2020.0,21.029406747142364,105.83295817036134,10081.0,0.4404670737133828,30.0,1.0,2.6
18945,45.0,3.0,4.0,2.0,5757.0,5.0,2.0,2019.0,21.00102,105.82918,10306.0,7.283054856179167e-05,30.0,1.0,3.6
9237,103.0,0.0,3.0,2.0,2055.0,5.0,4.0,2021.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,2.58
23866,38.0,2.0,1.0,1.0,1363.0,6.0,4.0,2023.0,21.0042694,105.8459098,10999.0,0.0534061638818951,26.0,1.0,6.85
10720,50.0,0.0,2.0,1.0,3089.0,2.0,2.0,2024.0,21.0012415,105.9403745,10000.0,0.0534061638818951,26.0,1.0,2.5
31268,55.0,2.0,2.0,2.0,2912.0,3.0,2.0,2023.0,21.0288329,105.8513749,11006.0,7.283054856179167e-05,30.0,1.0,66.0
29616,126.0,2.0,3.0,2.0,996.0,6.0,2.0,2022.0,20.97431545655171,105.77738504226734,10162.0,0.0534061638818951,26.0,1.0,4.98
24195,160.0,2.0,4.0,2.0,5142.0,5.0,4.0,2022.0,21.002606899088093,105.8458590755493,10999.0,0.0534061638818951,26.0,1.0,0.16
3375,56.0,0.0,1.0,1.0,5978.0,4.0,2.0,2022.0,10.803365577715274,106.62205175029648,72011.0,0.0534003669794765,26.0,0.0,1.85
35952,180.0,4.0,5.0,5.0,2104.0,3.0,4.0,2021.0,20.9832195,105.7566829,10170.0,0.0534061638818951,26.0,1.0,15.0
13807,62.0,0.0,2.0,1.0,646.0,6.0,4.0,2021.0,20.98249668409411,105.80921446983642,10135.0,0.0534061638818951,26.0,1.0,2.4
31065,130.0,2.0,4.0,2.0,2146.0,6.0,1.0,2022.0,21.0288979,105.8459098,11017.0,7.283054856179167e-05,30.0,1.0,150.0
13961,99.0,0.0,4.0,2.0,4228.0,5.0,2.0,2022.0,21.0843227,105.7875586,11909.0,0.0534061638818951,26.0,1.0,3.4
10022,91.2,0.0,4.0,2.0,2966.0,6.0,2.0,2019.0,21.00237,105.80251,10055.0,7.283054856179167e-05,30.0,1.0,0.27
7963,65.4,2.0,4.0,2.0,1467.0,6.0,3.0,2022.0,10.746433924640284,106.64274844127348,73118.0,0.0534003669794765,26.0,0.0,11.2
25189,200.0,2.0,4.0,2.0,4642.0,5.0,3.0,2020.0,21.0811211,105.81803059999991,10206.0,0.0534061638818951,26.0,1.0,70.0
31944,65.0,4.0,4.0,4.0,2283.0,5.0,2.0,2021.0,21.0164891,105.8227091,10265.0,0.0534061638818951,26.0,1.0,10.0
34352,74.6,4.0,4.0,2.0,4688.0,3.0,3.0,2019.0,21.0191869,105.74412159999996,34000.0,7.283054856179167e-05,30.0,1.0,5.0
29526,60.0,2.0,6.0,6.0,3628.0,3.0,2.0,2022.0,21.0210979,105.8087914,11513.0,7.283054856179167e-05,30.0,1.0,26.8
7801,170.0,2.0,4.0,3.0,4582.0,6.0,3.0,2022.0,10.84816049872415,106.64798930931678,71500.0,0.0534003669794765,26.0,0.0,7.5
17219,106.0,3.0,38.0,2.0,6137.0,2.0,1.0,2022.0,20.9796446,105.7923394,10162.0,0.3312179248290481,30.0,1.0,18.5
21595,57.0,3.0,4.0,2.0,4312.0,3.0,2.0,2019.0,21.03541,105.80041,10198.0,7.283054856179167e-05,30.0,1.0,5.5
17479,90.0,3.0,4.0,2.0,3636.0,3.0,4.0,2021.0,21.0225664,105.8096175,10080.0,0.0534061638818951,26.0,1.0,27.0
9140,60.0,0.0,4.0,2.0,5183.0,5.0,1.0,2022.0,20.9690857,105.7967419,10136.0,0.0400728305485618,27.0,1.0,5.2
6792,45.0,2.0,3.0,2.0,3963.0,6.0,3.0,2022.0,10.783423337008443,106.6249012693497,72031.0,0.0534003669794765,26.0,0.0,4.8
16502,66.0,3.0,8.0,8.0,2673.0,6.0,4.0,2022.0,20.9887356,105.8187558,11718.0,0.0400728305485618,27.0,1.0,16.5
7486,24.0,2.0,2.0,1.0,7531.0,6.0,3.0,2022.0,10.845406333111807,106.65346935645248,71500.0,0.0534003669794765,26.0,0.0,2.5
24881,105.0,2.0,4.0,2.0,1349.0,5.0,3.0,2021.0,21.0353698,105.8192143,10229.0,7.283054856179167e-05,30.0,1.0,40.0
8424,380.8,2.0,5.0,5.0,4987.0,6.0,3.0,2021.0,10.7443553,106.6317558,10000.0,0.2379032223931829,16.0,0.0,13.2
2918,53.2,0.0,1.0,1.0,7484.0,4.0,4.0,2022.0,10.803839875227192,106.61586729323032,71913.0,0.0534003669794765,26.0,0.0,2.8
27821,50.0,2.0,4.0,6.0,5644.0,3.0,1.0,2022.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,22.5
14044,70.0,0.0,2.0,2.0,283.0,2.0,2.0,2022.0,20.9795292,105.7875655,10162.0,0.0400728305485618,27.0,1.0,2.35
567,53.0,0.0,1.0,1.0,6046.0,4.0,3.0,2023.0,10.784882142059278,106.70333130601117,71006.0,0.0534003669794765,26.0,0.0,6.6
11367,61.0,0.0,4.0,2.0,1621.0,5.0,4.0,2022.0,21.0345864,105.7629924,10085.0,7.283054856179167e-05,30.0,1.0,2.55
28082,77.0,2.0,4.0,2.0,6169.0,3.0,4.0,2021.0,21.0337815,105.8140539,10299.0,0.3534573782785076,30.0,1.0,19.5
9138,71.0,0.0,2.0,2.0,1583.0,4.0,1.0,2022.0,21.0644269,105.9021807,11810.0,0.0534061638818951,26.0,1.0,2.0
14854,54.0,0.0,2.0,1.0,6928.0,6.0,4.0,2019.0,21.0088528,105.74391939999998,34000.0,0.0534061638818951,26.0,1.0,0.57
35925,225.0,4.0,4.0,2.0,2998.0,5.0,3.0,2021.0,20.9713643,105.8280009,11718.0,0.0534061638818951,26.0,1.0,31.0
28262,87.0,2.0,4.0,2.0,1638.0,3.0,4.0,2021.0,21.01339,105.7999319,10055.0,7.283054856179167e-05,30.0,1.0,36.5
35872,230.0,4.0,4.0,3.0,1360.0,3.0,4.0,2020.0,21.0191869,105.7441216,34000.0,7.283054856179167e-05,30.0,1.0,17.5
13359,55.0,0.0,2.0,1.0,6324.0,6.0,4.0,2020.0,21.0105208,105.952941,10000.0,0.0534061638818951,26.0,1.0,1.6
28781,68.0,2.0,4.0,2.0,3575.0,5.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,14.0
26536,70.0,2.0,4.0,2.0,6171.0,5.0,4.0,2023.0,21.0449483,105.8119421,10062.0,0.0534061638818951,26.0,1.0,2.78
18670,55.0,3.0,4.0,2.0,4676.0,3.0,1.0,2020.0,21.0180725,105.8299495,10306.0,7.283054856179167e-05,30.0,1.0,3.8
33233,192.0,4.0,4.0,4.0,3836.0,3.0,4.0,2020.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,23.5
20984,48.0,3.0,5.0,2.0,1970.0,6.0,2.0,2019.0,21.02962,105.8274,10081.0,7.283054856179167e-05,30.0,1.0,4.8
26661,85.0,2.0,4.0,2.0,4133.0,6.0,3.0,2023.0,21.0721286,105.8167776,10206.0,0.0534061638818951,26.0,1.0,75.0
7073,174.3,2.0,4.0,6.0,4585.0,6.0,3.0,2022.0,10.84816049872415,106.64798930931678,71500.0,0.0534003669794765,26.0,0.0,7.5
31916,45.0,4.0,4.0,2.0,4228.0,6.0,2.0,2021.0,21.0626498,105.784193,12500.0,0.0534061638818951,26.0,1.0,0.36
11988,80.0,0.0,2.0,2.0,3838.0,5.0,4.0,2021.0,20.9849911,105.7863219,12011.0,0.0534061638818951,26.0,1.0,1.9
30569,92.0,2.0,4.0,2.0,2392.0,6.0,2.0,2019.0,21.02989,105.85988,11023.0,7.283054856179167e-05,30.0,1.0,12.7
1755,48.0,0.0,2.0,1.0,4535.0,6.0,4.0,2022.0,10.7482347,106.6576336,73000.0,0.0534003669794765,26.0,0.0,1.85
7797,214.7,2.0,5.0,4.0,5452.0,6.0,3.0,2022.0,10.89323234026172,106.68990179846288,70000.0,0.0534003669794765,26.0,0.0,6.2
3392,70.0,0.0,2.0,2.0,5062.0,6.0,2.0,2022.0,10.8778137,106.7323493,10000.0,0.2483037281456032,16.0,0.0,2.2
6245,108.0,2.0,2.0,2.0,1464.0,6.0,3.0,2022.0,10.832602259142634,106.74337442220452,71221.0,0.0534003669794765,26.0,0.0,3.2
21099,40.0,3.0,4.0,2.0,6106.0,6.0,2.0,2019.0,21.022491,105.8371026,11018.0,0.0534061638818951,26.0,1.0,3.8
17129,36.0,3.0,4.0,5.0,2084.0,6.0,2.0,2022.0,20.965193,105.7842685,10156.0,0.0400728305485618,27.0,1.0,4.55
31346,35.0,2.0,4.0,2.0,6359.0,5.0,3.0,2023.0,21.0643658,105.8281529,10202.0,7.283054856179167e-05,30.0,1.0,6.4
23948,36.0,2.0,4.0,2.0,7029.0,5.0,3.0,2023.0,20.9831371,105.8319653,11718.0,0.0400728305485618,27.0,1.0,4.5
7955,37.6,2.0,1.0,1.0,5965.0,6.0,3.0,2022.0,10.801848186665437,106.62572366138576,72011.0,0.0534003669794765,26.0,0.0,2.05
13604,65.0,0.0,2.0,2.0,1682.0,0.0,2.0,2021.0,10.876248,106.660338,71514.0,0.0534003669794765,26.0,1.0,1.1
29976,59.0,2.0,3.0,4.0,7385.0,3.0,2.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,6.48
16382,58.0,3.0,4.0,2.0,3729.0,5.0,1.0,2023.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,10.9
28374,50.0,2.0,4.0,3.0,3044.0,3.0,3.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,6.9
18977,36.0,3.0,3.0,4.0,3692.0,6.0,2.0,2019.0,21.03715,105.80156,10198.0,0.0534061638818951,26.0,1.0,3.45
35030,200.0,4.0,4.0,2.0,7029.0,3.0,3.0,2020.0,20.9836984,105.8636257,11617.0,0.0534061638818951,26.0,1.0,12.0
12873,80.0,0.0,2.0,2.0,3811.0,6.0,4.0,2020.0,21.044063224674115,105.87750776085204,11810.0,7.283054856179167e-05,30.0,1.0,2.7
13059,125.0,0.0,4.0,2.0,3795.0,3.0,4.0,2020.0,20.9934824,105.8063835,12011.0,7.283054856179167e-05,30.0,1.0,0.42
8994,62.0,0.0,2.0,1.0,7373.0,6.0,3.0,2022.0,21.0347067,105.7923394,10141.0,0.0400728305485618,27.0,1.0,2.14
28129,90.0,2.0,4.0,2.0,6137.0,3.0,4.0,2021.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,10.0
20511,50.0,3.0,5.0,2.0,1701.0,3.0,2.0,2019.0,21.02469,105.80588,10298.0,7.283054856179167e-05,30.0,1.0,5.5
25787,65.0,2.0,6.0,5.0,3566.0,3.0,2.0,2019.0,21.03911,105.82846,10056.0,0.0400728305485618,27.0,1.0,13.7
8754,85.0,0.0,3.0,2.0,7216.0,6.0,1.0,2023.0,21.0319529,105.7995321,10198.0,7.283054856179167e-05,30.0,1.0,4.65
20661,30.0,3.0,3.0,3.0,2297.0,3.0,2.0,2019.0,21.04211,105.81811,10062.0,0.0400728305485618,27.0,1.0,2.55
11527,74.0,0.0,4.0,2.0,3301.0,5.0,3.0,2022.0,21.0055267,105.7791327,10161.0,0.0400728305485618,27.0,1.0,2.95
32164,240.0,4.0,4.0,3.0,4789.0,3.0,2.0,2019.0,21.00381,105.64985,1234.0,0.0534061638818951,26.0,1.0,5.0
15906,35.0,3.0,4.0,2.0,7272.0,6.0,4.0,2023.0,21.019763,105.8027161,11513.0,0.0400728305485618,27.0,1.0,6.2
7365,90.5,2.0,3.0,2.0,7610.0,6.0,3.0,2022.0,10.885050555464971,106.6174260781508,71716.0,0.0534003669794765,26.0,0.0,3.75
22387,42.0,3.0,3.0,3.0,2361.0,6.0,2.0,2021.0,21.0460398,105.7932705,10179.0,0.0400728305485618,27.0,1.0,3.9
29445,150.0,2.0,4.0,2.0,2376.0,5.0,1.0,2022.0,20.9981,105.82249,10165.0,0.0400728305485618,27.0,1.0,38.5
4234,193.4,2.0,5.0,3.0,5899.0,6.0,4.0,2023.0,10.775982999829305,106.64076080485316,72012.0,0.0534003669794765,26.0,0.0,13.0
8069,93.0,2.0,4.0,2.0,3194.0,6.0,2.0,2022.0,10.8547943,106.6560591,71500.0,0.0534003669794765,26.0,0.0,9.0
11053,55.0,0.0,2.0,1.0,4224.0,6.0,2.0,2023.0,21.0597891,105.7834843,12500.0,0.0534061638818951,26.0,1.0,1.75
16096,46.0,3.0,4.0,2.0,2102.0,3.0,2.0,2023.0,20.9866719,105.8099499,10135.0,7.283054856179167e-05,30.0,1.0,5.6
24691,50.0,2.0,4.0,2.0,1882.0,5.0,4.0,2021.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,1.5
31312,40.0,2.0,4.0,4.0,5620.0,3.0,3.0,2023.0,21.2383429,107.9679983,10000.0,4.5001144426596745e-05,30.0,1.0,7.0
7270,168.2,2.0,4.0,5.0,2468.0,6.0,3.0,2022.0,10.695729140663676,106.73984284599614,72915.0,0.0534003669794765,26.0,0.0,7.0
34530,300.0,4.0,4.0,2.0,4789.0,5.0,2.0,2019.0,21.01465051387284,105.6428865317382,1234.0,0.0534061638818951,26.0,1.0,6.6
34269,88.5,4.0,4.0,2.0,4128.0,5.0,3.0,2019.0,21.0046148,105.80407960000002,10055.0,0.0534061638818951,26.0,1.0,0.19
1539,63.0,0.0,2.0,2.0,1455.0,4.0,1.0,2023.0,10.8774415708091,106.73328526980984,75207.0,0.0534003669794765,26.0,0.0,2.1
33559,50.0,4.0,4.0,3.0,507.0,3.0,3.0,2020.0,21.0383818,105.8291595,10056.0,0.3817213163104072,30.0,1.0,5.5
11972,65.0,0.0,2.0,2.0,2457.0,2.0,4.0,2021.0,21.0390218,105.9078403,8443.0,0.0534061638818951,26.0,1.0,2.2
1349,85.0,0.0,3.0,2.0,1603.0,4.0,1.0,2023.0,10.7440413,106.6729433,73009.0,6.703364614323671e-05,30.0,0.0,3.65
392,75.3,0.0,2.0,2.0,4053.0,4.0,4.0,2023.0,10.751516964937055,106.72436880991388,71800.0,0.0534003669794765,26.0,0.0,4.8
30739,55.0,2.0,4.0,4.0,3675.0,3.0,3.0,2020.0,20.9975893,105.8044474,10055.0,0.0534061638818951,26.0,1.0,7.8
31628,80.0,4.0,4.0,2.0,3087.0,7.0,4.0,2022.0,20.9939937,105.9502063,10000.0,9.99999999995449e-06,30.0,1.0,0.38
6330,58.4,2.0,2.0,2.0,6048.0,6.0,4.0,2022.0,10.74431639955636,106.65605830092323,72400.0,0.0534003669794765,26.0,0.0,3.5
34018,284.0,4.0,5.0,5.0,1745.0,3.0,4.0,2019.0,21.0576943,105.7791327,12500.0,7.283054856179167e-05,30.0,1.0,22.0
2968,83.0,0.0,2.0,2.0,5809.0,6.0,3.0,2022.0,10.838327416835195,106.61795643381156,71509.0,0.0534003669794765,26.0,0.0,3.0
22114,30.0,3.0,2.0,2.0,2805.0,3.0,1.0,2020.0,20.9650283,105.7600506,10170.0,0.0534061638818951,26.0,1.0,2.1
32750,90.0,4.0,4.0,2.0,1944.0,3.0,1.0,2022.0,21.0078386,105.9376756,8443.0,0.0400728305485618,27.0,1.0,11.2
20440,82.0,3.0,4.0,2.0,1972.0,5.0,2.0,2019.0,21.02648,105.82251,10178.0,7.283054856179167e-05,30.0,1.0,11.3
8809,99.0,0.0,3.0,2.0,6194.0,5.0,4.0,2022.0,21.0850812,105.8170224,12323.0,0.390764987318468,26.0,1.0,4.3
32057,160.0,4.0,4.0,2.0,6914.0,5.0,2.0,2020.0,20.9836984,105.8636257,11617.0,0.0534061638818951,26.0,1.0,23.0
4778,178.1,2.0,2.0,3.0,5882.0,6.0,1.0,2023.0,10.786640287597733,106.67253688991732,70150.0,0.0534003669794765,26.0,0.0,11.0
505,75.0,0.0,2.0,2.0,3925.0,6.0,4.0,2023.0,10.701207511528706,106.7147017489074,72915.0,0.0534003669794765,26.0,0.0,3.7
31325,110.0,2.0,4.0,2.0,3582.0,3.0,3.0,2023.0,21.0448412,105.8686635,11008.0,0.0534061638818951,26.0,1.0,22.0
9602,53.4,0.0,4.0,2.0,7396.0,5.0,3.0,2020.0,21.0366419,105.7882936,10141.0,0.2943639542527475,30.0,1.0,2.5
7994,105.4,2.0,2.0,3.0,4665.0,6.0,2.0,2022.0,10.826612471139033,106.67970865797685,70048.0,0.0534003669794765,26.0,0.0,4.4
5228,204.0,2.0,3.0,2.0,1783.0,6.0,4.0,2022.0,10.79058480676164,106.65771400363288,72117.0,0.0534003669794765,26.0,0.0,9.1
11615,74.0,0.0,4.0,2.0,492.0,5.0,2.0,2022.0,20.997114,105.803691,10055.0,7.283054856179167e-05,30.0,1.0,2.5
26877,83.0,2.0,4.0,4.0,2803.0,3.0,1.0,2023.0,20.9724114,105.7615252,10170.0,0.0534061638818951,26.0,1.0,13.5
35795,200.0,4.0,4.0,2.0,2347.0,5.0,1.0,2020.0,21.0277644,105.8341598,10081.0,0.0534061638818951,26.0,1.0,0.26
33753,86.0,4.0,4.0,2.0,4461.0,6.0,1.0,2020.0,20.955835,105.7563658,10170.0,0.0534061638818951,26.0,1.0,7.5
33052,112.0,4.0,4.0,2.0,7344.0,5.0,2.0,2021.0,21.153076,105.8162676,12323.0,0.0534061638818951,26.0,1.0,12.0
14865,70.0,0.0,3.0,2.0,5904.0,6.0,1.0,2020.0,20.93973259607177,105.85064908045658,12506.0,0.0534061638818951,26.0,1.0,0.15
5474,99.7,2.0,4.0,2.0,7529.0,6.0,4.0,2022.0,10.756644535036836,106.70272314190082,72800.0,0.0534003669794765,26.0,0.0,4.5
2859,108.0,0.0,3.0,2.0,1519.0,4.0,3.0,2022.0,10.76368103541117,106.69928572328354,71010.0,0.0534003669794765,26.0,0.0,9.6
20667,38.0,3.0,4.0,2.0,1762.0,5.0,2.0,2019.0,21.00124,105.81377,10165.0,7.283054856179167e-05,30.0,1.0,3.7
25409,110.0,2.0,4.0,2.0,3571.0,5.0,2.0,2019.0,20.9361,105.84606,12506.0,7.283054856179167e-05,30.0,1.0,12.9
19830,57.0,3.0,4.0,3.0,4221.0,3.0,2.0,2019.0,21.04408,105.78152,10065.0,0.0534061638818951,26.0,1.0,49.0
11121,55.0,0.0,2.0,2.0,2825.0,3.0,1.0,2023.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,1.5
20066,17.0,3.0,4.0,2.0,6835.0,6.0,2.0,2019.0,21.00563,105.81972,10165.0,0.0400728305485618,27.0,1.0,1.45
31476,180.0,4.0,4.0,2.0,1882.0,3.0,2.0,2024.0,20.979868,105.7439194,10170.0,0.0400728305485618,27.0,1.0,33.0
11507,101.0,0.0,3.0,2.0,3434.0,3.0,3.0,2022.0,21.0454641,105.8011445,10072.0,7.283054856179167e-05,30.0,1.0,4.1
34495,72.0,4.0,4.0,2.0,6542.0,3.0,2.0,2019.0,21.0697045,105.70360519999996,34000.0,0.0534061638818951,26.0,1.0,3.5
15159,66.29,0.0,2.0,2.0,3044.0,5.0,4.0,2021.0,21.0651097,105.9024476,11810.0,0.0534061638818951,26.0,1.0,1.9
8324,259.9,2.0,6.0,4.0,5825.0,6.0,2.0,2022.0,10.757238862603996,106.68093048271248,72406.0,0.0534003669794765,26.0,0.0,23.0
5892,45.7,2.0,3.0,2.0,1472.0,6.0,4.0,2022.0,10.736564726051434,106.6404498930218,72900.0,0.0534003669794765,26.0,0.0,2.4
11174,68.0,0.0,2.0,2.0,1384.0,6.0,1.0,2023.0,20.9676408,105.8239864,11718.0,0.0534061638818951,26.0,1.0,0.38
24610,88.0,2.0,6.0,5.0,4659.0,2.0,1.0,2022.0,20.9612241,105.7633418,10170.0,7.283054856179167e-05,30.0,1.0,20.9
18438,190.0,3.0,3.0,4.0,5788.0,3.0,2.0,2020.0,20.9937815,105.8466875,11617.0,0.0534061638818951,26.0,1.0,3.3
3376,70.0,0.0,2.0,2.0,4048.0,4.0,2.0,2022.0,10.727759665531176,106.67811198838638,72400.0,0.0534003669794765,26.0,0.0,2.6
34560,132.0,4.0,4.0,2.0,1944.0,6.0,2.0,2019.0,21.0142,105.9193,8443.0,7.283054856179167e-05,30.0,1.0,8.0
9092,115.0,0.0,4.0,2.0,3785.0,5.0,1.0,2022.0,20.9981973,105.8127529,10165.0,0.0400728305485618,27.0,1.0,5.0
19180,5.0,3.0,4.0,2.0,2889.0,3.0,2.0,2019.0,21.01504,105.84141,11415.0,7.283054856179167e-05,30.0,1.0,2.8
14161,104.0,0.0,3.0,2.0,6420.0,3.0,4.0,2022.0,21.0229661084947,105.78816833331295,10064.0,7.283054856179167e-05,30.0,1.0,0.385
30284,18.0,2.0,4.0,4.0,1370.0,3.0,2.0,2019.0,21.00101,105.85062,11617.0,7.283054856179167e-05,30.0,1.0,1.88
886,71.0,0.0,2.0,2.0,3925.0,4.0,3.0,2023.0,10.7112223,106.7073335,72915.0,0.0534003669794765,26.0,0.0,3.9
25038,81.0,2.0,4.0,2.0,5263.0,3.0,2.0,2021.0,21.0131653,105.8197586,10167.0,0.0400728305485618,27.0,1.0,15.0
12558,108.0,0.0,3.0,2.0,5325.0,5.0,2.0,2021.0,20.9959819,105.8097244,10165.0,0.0534061638818951,26.0,1.0,3.1
22130,40.0,3.0,4.0,2.0,3780.0,5.0,1.0,2020.0,21.00235463842605,105.81797095828858,10165.0,0.0534061638818951,26.0,1.0,4.2
29740,111.0,2.0,5.0,5.0,2579.0,3.0,4.0,2022.0,21.0193744,105.8320427,10017.0,7.283054856179167e-05,30.0,1.0,25.38
28384,115.0,2.0,4.0,2.0,6169.0,5.0,3.0,2021.0,21.0337815,105.8140539,10299.0,0.3534573782785076,30.0,1.0,20.0
8369,41.0,2.0,1.0,1.0,4574.0,6.0,2.0,2022.0,10.74030188784078,106.65490687195874,72400.0,0.0534003669794765,26.0,0.0,2.0
23106,50.0,3.0,4.0,2.0,5263.0,3.0,4.0,2022.0,21.0129882,105.820014,10165.0,7.283054856179167e-05,30.0,1.0,6.4
28944,108.0,2.0,4.0,2.0,1631.0,3.0,2.0,2021.0,21.0426354,105.7631613,10085.0,0.0534061638818951,26.0,1.0,15.0
22476,81.0,3.0,17.0,17.0,7130.0,3.0,3.0,2021.0,10.8019128,106.7647475,71210.0,0.0534003669794765,26.0,1.0,12.6
26442,228.0,2.0,4.0,2.0,5119.0,5.0,2.0,2024.0,21.0078386,105.9376756,8443.0,0.0400728305485618,27.0,1.0,24.5
9819,93.0,0.0,4.0,2.0,1087.0,5.0,1.0,2020.0,21.0354678,105.7705675,10085.0,7.283054856179167e-05,30.0,1.0,4.0
4689,25.1,2.0,3.0,3.0,2573.0,6.0,1.0,2023.0,10.8410365782853,106.74414558508452,71221.0,0.0534003669794765,26.0,0.0,3.2
10407,76.0,0.0,4.0,2.0,5726.0,5.0,2.0,2019.0,21.02984,105.79953,10198.0,7.283054856179167e-05,30.0,1.0,4.5
4719,82.0,2.0,2.0,2.0,4090.0,6.0,1.0,2023.0,10.7741486471493,106.68599231014952,72416.0,0.0534003669794765,26.0,0.0,11.0
10839,98.0,0.0,4.0,2.0,1835.0,5.0,2.0,2024.0,21.0347067,105.7923394,10141.0,0.0400728305485618,27.0,1.0,6.0
